Billing Period Start,Billing Period End,Work Item Key,Work Item Type,Service Date,Property Key,Client,Work Category,Worker Key,Default Worker Key,Assignment Overridden,Approved Client Price,Approved Worker Price,Cost,Business Income,Pricing Status,Price Approved At,Worker Price Overridden,Ready For Billing,No Payment,Public Holiday Flag,Source File
2026-08-03,2026-08-16,WI-0603,Job,2026-08-09,PROP-DF9FFABC,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,49.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0604,Job,2026-08-09,PROP-F3FD8F46,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,66.50,45.00,0.00,21.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0605,Job,2026-08-09,PROP-6C57A059,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0606,Job,2026-08-09,PROP-60C27B2C,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,62.50,40.00,0.00,22.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0607,Job,2026-08-10,PROP-4DAF268D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0608,Job,2026-08-10,PROP-1C7EBE9E,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0609,Job,2026-08-10,PROP-FC154A3F,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0610,Job,2026-08-10,PROP-85C040C1,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0611,Job,2026-08-10,PROP-D3E23651,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0612,Job,2026-08-11,PROP-B594FDA8,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0613,Job,2026-08-11,PROP-DA79631D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0614,Job,2026-08-11,PROP-430CA5CF,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,80.50,60.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0615,Job,2026-08-11,PROP-BFCFD3F1,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0616,Job,2026-08-11,PROP-D8248E85,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0617,Job,2026-08-14,PROP-F75AF396,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0618,Job,2026-08-14,PROP-4DAF268D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0619,Job,2026-08-14,PROP-B594FDA8,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0620,Job,2026-08-15,PROP-38705FA5,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,59.50,35.00,0.00,24.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0621,Job,2026-08-15,PROP-38676AB9,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,69.50,45.00,0.00,24.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0622,Job,2026-08-16,PROP-FC154A3F,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0623,Job,2026-08-16,PROP-167D930B,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,45.00,0.00,14.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0624,Job,2026-08-16,PROP-DF9FFABC,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0625,Job,2026-08-16,PROP-430CA5CF,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0626,Job,2026-08-16,PROP-43D8BE16,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0627,Job,2026-08-16,PROP-8F424ACA,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,50.50,35.00,0.00,15.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0628,Job,2026-08-16,PROP-F75AF396,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0629,Job,2026-08-16,PROP-CFDA1271,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,40.00,30.00,0.00,10.00,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0630,Job,2026-08-16,PROP-6C57A059,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,73.50,40.00,0.00,33.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0631,Job,2026-08-16,PROP-3633979E,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-03-30,2026-04-12,WI-0632,Task,2026-04-07,PROP-34CCC945,Client 1,Other task,,WRK-DD63004A,false,247.00,0.00,0.00,247.00,task-business,2026-08-15T12:20:10.540Z,false,true,false,false,tasks_period_01.csv
2026-03-30,2026-04-12,WI-0633,Task,2026-04-07,PROP-3D870726,Client 2,Other task,WRK-2E535014,WRK-2E535014,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-15T12:20:26.668Z,false,true,false,false,tasks_period_01.csv
2026-03-30,2026-04-12,WI-0634,Task,2026-04-08,PROP-A2709BF0,Client 1,Key handling,,WRK-DD63004A,false,30.00,0.00,0.00,30.00,task-business,2026-08-15T12:20:48.737Z,false,true,false,false,tasks_period_01.csv
2026-03-30,2026-04-12,WI-0635,Task,2026-04-09,PROP-2CFAA8CA,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-15T12:21:05.681Z,false,true,false,false,tasks_period_01.csv
2026-03-30,2026-04-12,WI-0636,Task,2026-04-09,PROP-BFCFD3F1,Client 1,Inspection,WRK-DD63004A,WRK-DD63004A,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-15T12:21:20.042Z,false,true,false,false,tasks_period_01.csv
2026-03-30,2026-04-12,WI-0637,Task,2026-04-10,PROP-2476444F,Client 1,Key handling,WRK-DD63004A,WRK-DD63004A,false,28.00,20.00,0.00,8.00,task-approved,2026-08-15T12:21:37.074Z,false,true,false,false,tasks_period_01.csv
2026-03-30,2026-04-12,WI-0638,Task,2026-04-10,PROP-3669A2DD,Client 1,Key handling,WRK-DD63004A,WRK-DD63004A,false,40.00,20.00,0.00,20.00,task-approved,2026-08-15T12:22:15.466Z,false,true,false,false,tasks_period_01.csv
2026-03-30,2026-04-12,WI-0639,Task,2026-04-12,PROP-C498828E,Client 1,Key handling,WRK-DD63004A,WRK-DD63004A,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-15T12:22:38.866Z,false,true,false,false,tasks_period_01.csv
2026-03-30,2026-04-12,WI-0640,Task,2026-04-12,PROP-2E04A5DE,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-15T12:22:48.056Z,false,true,false,false,tasks_period_01.csv
2026-03-30,2026-04-12,WI-0641,Task,2026-04-12,PROP-F3FD8F46,Client 1,Other task,,WRK-DD63004A,false,21.00,0.00,0.00,21.00,task-business,2026-08-15T12:23:01.938Z,false,true,false,false,tasks_period_01.csv
2026-04-13,2026-04-26,WI-0642,Task,2026-04-13,PROP-07CED4FF,Client 1,Inspection,,WRK-DD63004A,false,3.85,0.00,3.85,0.00,task-business,2026-08-30T11:49:00.458Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0643,Task,2026-04-14,PROP-15C4B2C1,Client 2,Cleaning,WRK-99159EBC,WRK-95B7F5D5,false,28.00,20.00,0.00,8.00,task-approved,2026-08-15T11:28:29.069Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0644,Task,2026-04-15,PROP-023A655D,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,90.00,30.00,0.00,60.00,task-approved,2026-08-15T09:47:14.182Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0645,Task,2026-04-17,PROP-34CCC945,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,59.50,45.00,0.00,14.50,task-approved,2026-08-15T09:48:41.315Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0646,Task,2026-04-17,PROP-34CCC945,Client 1,Other task,,WRK-DD63004A,false,2.45,0.00,2.45,0.00,task-business,2026-08-30T11:49:12.912Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0647,Task,2026-04-17,PROP-34CCC945,Client 2,Key handling,WRK-95B7F5D5,WRK-95B7F5D5,false,21.00,20.00,0.00,1.00,task-approved,2026-08-15T10:48:55.528Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0648,Task,2026-04-18,PROP-34CCC945,Client 1,Other task,,WRK-DD63004A,false,26.00,0.00,0.00,26.00,task-business,2026-08-15T11:04:38.609Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0649,Task,2026-04-18,PROP-34CCC945,Client 1,Other task,,WRK-DD63004A,false,78.00,0.00,0.00,78.00,task-business,2026-08-15T11:04:37.313Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0650,Task,2026-04-18,PROP-34CCC945,Client 2,Delivery or collection,,WRK-95B7F5D5,false,39.00,0.00,11.00,28.00,task-business,2026-08-30T11:56:51.255Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0651,Task,2026-04-18,PROP-7957A0E6,Client 2,Delivery or collection,WRK-99159EBC,WRK-95B7F5D5,false,170.00,80.00,0.00,90.00,task-approved,2026-08-15T11:08:31.936Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0652,Task,2026-04-18,PROP-2CAD9A11,Client 2,Other task,WRK-95B7F5D5,WRK-95B7F5D5,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-15T09:50:58.945Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0653,Task,2026-04-19,PROP-0617E567,Client 1,Other task,WRK-DD63004A,WRK-DD63004A,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-15T09:51:05.374Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0654,Task,2026-04-19,PROP-6E1FA24E,Client 1,Key handling,,WRK-DD63004A,false,60.00,0.00,0.00,60.00,task-business,2026-08-15T11:13:09.071Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0655,Task,2026-04-19,PROP-AA45D193,Client 2,Cleaning,WRK-99159EBC,WRK-95B7F5D5,false,60.00,30.00,0.00,30.00,task-approved,2026-08-15T11:15:53.903Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0656,Task,2026-04-20,PROP-34CCC945,Client 1,Key handling,,WRK-DD63004A,false,0.00,0.00,0.00,0.00,task-business,2026-08-15T11:13:12.812Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0657,Task,2026-04-20,PROP-34CCC945,Client 1,Key handling,,WRK-DD63004A,false,26.00,0.00,0.00,26.00,task-business,2026-08-15T11:13:17.153Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0658,Task,2026-04-20,PROP-752722A7,Client 1,Delivery or collection,,WRK-DD63004A,false,28.00,0.00,0.00,28.00,task-business,2026-08-15T11:13:20.405Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0659,Task,2026-04-20,PROP-39188407,Client 1,Key handling,,WRK-DD63004A,false,21.00,0.00,0.00,21.00,task-business,2026-08-15T11:13:29.039Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0660,Task,2026-04-20,PROP-34CCC945,Client 1,Other task,,WRK-DD63004A,false,52.00,0.00,0.00,52.00,task-business,2026-08-15T11:13:31.376Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0661,Task,2026-04-21,PROP-8403F4EC,Client 1,Delivery or collection,,WRK-DD63004A,false,40.00,0.00,0.00,40.00,task-business,2026-08-15T11:13:35.831Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0662,Task,2026-04-22,PROP-34CCC945,Client 1,Delivery or collection,,WRK-DD63004A,false,28.00,0.00,0.00,28.00,task-business,2026-08-15T11:13:38.861Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0663,Task,2026-04-23,PROP-0D49F4F9,Client 1,Key handling,,WRK-DD63004A,false,21.00,0.00,0.00,21.00,task-business,2026-08-15T11:08:05.488Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0664,Task,2026-04-24,PROP-707C236E,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,140.00,80.00,0.00,60.00,task-approved,2026-08-15T09:58:52.554Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0665,Task,2026-04-24,PROP-52F93D97,Client 3,Key handling,,WRK-99159EBC,false,21.00,0.00,0.00,21.00,task-business,2026-08-15T11:15:04.597Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0666,Task,2026-04-24,PROP-0617E567,Client 3,Other task,WRK-99159EBC,WRK-99159EBC,false,140.00,80.00,0.00,60.00,task-approved,2026-08-15T11:15:18.477Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0667,Task,2026-04-25,PROP-430CA5CF,Client 1,Other task,WRK-DD63004A,WRK-DD63004A,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-15T09:59:18.554Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0668,Task,2026-04-25,PROP-2476444F,Client 2,Key handling,WRK-95B7F5D5,WRK-95B7F5D5,false,35.00,20.00,0.00,15.00,task-approved,2026-08-15T10:46:43.023Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0669,Task,2026-04-25,PROP-79A1BFBE,Client 3,Key handling,WRK-99159EBC,WRK-99159EBC,false,80.00,40.00,0.00,40.00,task-approved,2026-08-15T11:36:55.936Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0670,Task,2026-04-26,PROP-508CD3F1,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,56.00,40.00,0.00,16.00,task-approved,2026-08-15T10:14:21.056Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0671,Task,2026-04-26,PROP-2CAD9A11,Client 2,Cleaning,WRK-95B7F5D5,WRK-95B7F5D5,false,60.00,30.00,0.00,30.00,task-approved,2026-08-15T10:46:10.329Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0672,Task,2026-04-26,PROP-258C656D,Client 2,Cleaning,WRK-95B7F5D5,WRK-95B7F5D5,false,189.00,30.00,0.00,159.00,task-approved,2026-08-15T10:45:39.026Z,false,true,false,false,tasks_period_02.csv
2026-04-13,2026-04-26,WI-0673,Task,2026-04-26,PROP-F75AF396,Client 3,Cleaning,WRK-99159EBC,WRK-99159EBC,false,28.00,20.00,0.00,8.00,task-approved,2026-08-15T11:16:22.197Z,false,true,false,false,tasks_period_02.csv
2026-04-27,2026-05-10,WI-0674,Task,2026-04-27,PROP-797B39C2,Client 1,Inspection,,WRK-DD63004A,false,21.00,0.00,0.00,21.00,task-business,2026-08-11T12:30:05.051Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0675,Task,2026-04-27,PROP-85C040C1,Client 3,Key handling,WRK-99159EBC,WRK-99159EBC,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-11T12:30:08.837Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0676,Task,2026-04-28,PROP-34CCC945,Client 1,Other task,,WRK-DD63004A,false,52.00,0.00,0.00,52.00,task-business,2026-08-11T12:33:07.825Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0677,Task,2026-05-01,PROP-882A9472,Client 1,Key handling,,WRK-DD63004A,false,26.00,0.00,0.00,26.00,task-business,2026-08-11T12:36:50.691Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0678,Task,2026-05-01,PROP-BB4737D7,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,120.00,60.00,0.00,60.00,task-approved,2026-08-12T14:35:32.612Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0679,Task,2026-05-01,PROP-38676AB9,Client 1,Delivery or collection,WRK-DD63004A,WRK-DD63004A,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-11T12:37:54.567Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0680,Task,2026-05-02,PROP-2476444F,Client 3,Other task,WRK-99159EBC,WRK-99159EBC,false,21.00,20.00,0.00,1.00,task-approved,2026-08-12T14:48:26.153Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0681,Task,2026-05-03,PROP-B594FDA8,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,42.00,30.00,0.00,12.00,task-approved,2026-08-12T14:36:09.820Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0682,Task,2026-05-03,PROP-D1ADDF45,Client 1,Key handling,,WRK-DD63004A,false,60.00,0.00,0.00,60.00,task-business,2026-08-11T12:43:26.403Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0683,Task,2026-05-04,PROP-507559B2,Client 1,Delivery or collection,,WRK-DD63004A,false,21.00,0.00,0.00,21.00,task-business,2026-08-11T12:46:36.435Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0684,Task,2026-05-04,PROP-1552FFF3,Client 1,Other task,,WRK-DD63004A,false,33.40,0.00,5.40,28.00,task-business,2026-08-30T11:43:21.944Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0685,Task,2026-05-04,PROP-DAB50113,Client 3,Cleaning,WRK-99159EBC,WRK-99159EBC,false,42.00,30.00,0.00,12.00,task-approved,2026-08-12T14:48:47.799Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0686,Task,2026-05-05,PROP-811CC74B,Client 1,Key handling,,WRK-DD63004A,false,21.00,0.00,0.00,21.00,task-business,2026-08-11T12:49:54.516Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0687,Task,2026-05-05,PROP-34CCC945,Client 1,Other task,,WRK-DD63004A,false,52.00,0.00,0.00,52.00,task-business,2026-08-11T12:49:58.055Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0688,Task,2026-05-05,PROP-A2709BF0,Client 1,Key handling,,WRK-DD63004A,false,29.00,0.00,0.00,29.00,task-business,2026-08-11T12:50:01.766Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0689,Task,2026-05-06,PROP-BB4737D7,Client 2,Cleaning,WRK-95B7F5D5,WRK-95B7F5D5,false,21.00,20.00,0.00,1.00,task-approved,2026-08-12T14:55:13.266Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0690,Task,2026-05-07,PROP-DAB50113,Client 3,Cleaning,WRK-99159EBC,WRK-99159EBC,false,120.00,60.00,0.00,60.00,task-approved,2026-08-12T14:51:29.876Z,false,true,false,false,tasks_period_03.csv
2026-04-27,2026-05-10,WI-0691,Task,2026-05-08,PROP-61FE70F2,Client 3,Other task,WRK-99159EBC,WRK-99159EBC,false,35.00,20.00,0.00,15.00,task-approved,2026-08-21T03:33:15.444Z,false,true,false,false,tasks_period_03.csv
2026-05-11,2026-05-24,WI-0692,Task,2026-05-11,PROP-507559B2,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,42.00,30.00,0.00,12.00,task-approved,2026-08-12T13:44:35.345Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0693,Task,2026-05-11,PROP-34CCC945,Client 1,Other task,,WRK-DD63004A,false,78.00,0.00,0.00,78.00,task-business,2026-08-11T12:14:59.374Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0694,Task,2026-05-12,PROP-743C40B4,Client 1,Key handling,,WRK-DD63004A,false,30.00,0.00,0.00,30.00,task-business,2026-08-11T12:16:01.778Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0695,Task,2026-05-12,PROP-FB76D10F,Client 1,Other task,,WRK-DD63004A,false,34.00,0.00,6.00,28.00,task-business,2026-08-27T14:06:47.589Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0696,Task,2026-05-13,PROP-F75AF396,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-11T12:16:21.444Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0697,Task,2026-05-14,PROP-508CD3F1,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-11T12:16:34.828Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0698,Task,2026-05-16,PROP-FB303F76,Client 1,Key handling,,WRK-DD63004A,false,21.00,0.00,0.00,21.00,task-business,2026-08-11T12:16:47.639Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0699,Task,2026-05-17,PROP-23B08CAD,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,84.00,50.00,0.00,34.00,task-approved,2026-08-12T13:46:39.192Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0700,Task,2026-05-18,PROP-FC154A3F,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-11T12:17:04.584Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0701,Task,2026-05-18,PROP-60C27B2C,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-11T12:17:08.018Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0702,Task,2026-05-18,PROP-43D9B9CC,Client 3,Cleaning,WRK-99159EBC,WRK-99159EBC,false,42.00,30.00,0.00,12.00,task-approved,2026-08-12T14:09:18.992Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0703,Task,2026-05-18,PROP-C498828E,Client 3,Cleaning,WRK-99159EBC,WRK-99159EBC,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-11T12:18:00.422Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0704,Task,2026-05-21,PROP-79B22870,Client 1,Key handling,,WRK-DD63004A,false,30.00,0.00,0.00,30.00,task-business,2026-08-11T12:18:26.862Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0705,Task,2026-05-21,PROP-2A4ECCC4,Client 1,Key handling,,WRK-DD63004A,false,40.00,0.00,0.00,40.00,task-business,2026-08-11T12:18:28.512Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0706,Task,2026-05-21,PROP-34CCC945,Client 1,Other task,,WRK-DD63004A,false,52.00,0.00,0.00,52.00,task-business,2026-08-11T12:18:35.753Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0707,Task,2026-05-23,PROP-3D870726,Client 1,Inspection,,WRK-DD63004A,false,30.00,0.00,0.00,30.00,task-business,2026-08-11T12:18:49.532Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0708,Task,2026-05-23,PROP-34CCC945,Client 1,Other task,,WRK-DD63004A,false,78.00,0.00,0.00,78.00,task-business,2026-08-11T12:18:59.162Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0709,Task,2026-05-23,PROP-BF28EABA,Client 1,Key handling,,WRK-DD63004A,false,30.00,0.00,0.00,30.00,task-business,2026-08-11T12:19:06.425Z,false,true,false,false,tasks_period_04.csv
2026-05-11,2026-05-24,WI-0710,Task,2026-05-23,PROP-28A7A972,Client 1,Delivery or collection,,WRK-DD63004A,false,30.00,0.00,0.00,30.00,task-business,2026-08-11T12:19:09.858Z,false,true,false,false,tasks_period_04.csv
2026-05-25,2026-06-07,WI-0711,Task,2026-05-25,PROP-0231885B,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,62.50,40.00,0.00,22.50,task-approved,2026-08-12T13:27:36.830Z,false,true,false,false,tasks_period_05.csv
2026-05-25,2026-06-07,WI-0712,Task,2026-05-25,PROP-38676AB9,Client 3,Cleaning,WRK-99159EBC,WRK-99159EBC,false,84.00,60.00,0.00,24.00,task-approved,2026-08-12T13:35:59.729Z,false,true,false,false,tasks_period_05.csv
2026-05-25,2026-06-07,WI-0713,Task,2026-05-26,PROP-D98A0A34,Client 2,Maintenance,WRK-ED6E25ED,WRK-ED6E25ED,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-11T11:47:46.099Z,false,true,false,false,tasks_period_05.csv
2026-05-25,2026-06-07,WI-0714,Task,2026-05-28,PROP-FB76D10F,Client 1,Delivery or collection,,WRK-DD63004A,false,28.00,0.00,0.00,28.00,task-business,2026-08-11T11:48:05.439Z,false,true,false,false,tasks_period_05.csv
